product_id,product_url,price,avg_rating,review_count,sales
101278943,https://tiki.vn/ao-khoac-nu-chong-nang-cao-cap-thun-gan-ms11-p101278943.html?spid=101278950,199500,2.0,1,2
101279649,https://tiki.vn/ao-khoac-nu-chong-nang-cao-cap-thun-gan-ms02-p101279649.html?spid=101279652,231000,1.0,1,2
101278858,https://tiki.vn/ao-khoac-nu-chong-nang-cao-cap-thun-gan-ms07-p101278858.html?spid=101278865,199500,0.0,0,1
16486750,https://tiki.vn/ao-khoac-nu-vien-trang-phuc-an-4030_do-p16486750.html?spid=16486752,157280,5.0,2,8
90659465,https://tiki.vn/product-p90659465.html?spid=113226166,290827,0.0,0,3
72189565,https://tiki.vn/ao-khoac-nu-ao-khoac-nam-ao-khoac-cap-doi-vai-ni-ngoai-chu-banana-chong-nang-chong-lanh-tot-p72189565.html?spid=113226636,256450,0.0,0,1
113051516,https://tiki.vn/ao-khoac-nu-ao-khoat-nu-thun-da-ca-chong-nang-tan-nhiet-heo-con-ngo-nghinh-phong-cach-a146-p113051516.html?spid=113051536,256450,0.0,0,1
43842296,https://tiki.vn/ao-khoac-nu-slim-4-tui-day-keo-4044-p43842296.html?spid=54415642,144000,4.5,14,200
13893263,https://tiki.vn/ao-khoac-nu-thoat-nhiet-nhat-ban-goking-ao-chong-nang-100-cotton-thoang-mat-tham-hut-mo-hoi-p13893263.html?spid=13893265,275000,4.6,235,984
43768076,https://tiki.vn/ao-khoac-da-nu-hai-lop-jelly-phoi-tui-khoa-cao-cap-shopn6-dn18-nhieu-mau-p43768076.html?spid=43768082,239000,4.5,74,219
46698888,https://tiki.vn/ao-khoac-nu-thun-lanh-vien-mau-noi-phuc-an-4049-p46698888.html?spid=46698949,174600,5.0,2,22
2433051,https://tiki.vn/ao-khoac-nu-chong-nang-upf50-cyan-zigzag-jac00304-tang-khau-trang-lon-cung-mau-tri-gia-129k-p2433051.html?spid=2433063,449500,5.0,1,3
195741816,https://tiki.vn/kinh-cuong-luc-kingkong-3d-trong-suot-cho-iphone-dan-full-man-full-hop-sat-cao-cap-hang-chinh-hang-p195741816.html?spid=272453358,110000,5.0,30,414
227746564,https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?spid=271829332,89000,4.7,263,2523
80857582,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-kingkong-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p80857582.html?spid=141291388,59000,4.7,71,545
158693009,https://tiki.vn/combo-2-kinh-cuong-luc-gor-cho-iphone-13-mini-13-13-pro-13-pro-max-hang-chinh-hang-p158693009.html?spid=210418380,159000,5.0,9,85
86018342,https://tiki.vn/kinh-cuong-luc-kingkong-9d-trong-suot-danh-cho-iphone-full-hop-sat-cao-cap-dan-full-man-hang-chinh-hang-p86018342.html?spid=204954353,99000,0.0,0,2
176752662,https://tiki.vn/kinh-cuong-luc-kingkong-iphone-man-nham-chong-van-tay-danh-cho-game-thu-full-hop-hang-chinh-hang-p176752662.html?spid=204954509,99000,0.0,0,14
52670441,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-x-xs-hang-chinh-hang-p52670441.html?spid=117736392,58999,5.0,2,14
52663949,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-7-8-hang-chinh-hang-p52663949.html?spid=117736324,48999,5.0,2,12
52671291,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-xs-max-hang-chinh-hang-p52671291.html?spid=117736474,23000,4.0,2,13
102743247,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-kingkong-du-ma-dan-full-man-danh-cho-cac-dong-iphone-hang-nhap-khau-p102743247.html?spid=121163956,177998,4.8,19,107
167596574,https://tiki.vn/hang-chinh-hang-kinh-cuong-luc-kingkong-ip-hop-sat-khong-hop-wekome-cho-ip-6-plus-7-8-x-xs-max-11-12-pro-13-13pro-13-promax-p167596574.html?spid=170942867,43998,4.7,73,618
91374083,https://tiki.vn/kinh-cuong-luc-9d-danh-cho-iphone-12-mini-12-12-pro-12-pro-max-full-keo-hang-chinh-hang-p91374083.html?spid=115818172,77998,4.7,3,9
46713600,https://tiki.vn/kinh-cuong-luc-cho-iphone-xs-max-hang-chinh-hang-p46713600.html?spid=60023557,89999,5.0,1,4
52638674,https://tiki.vn/kinh-cuong-luc-full-nham-chong-bam-van-tay-cho-iphone-sieu-ben-sieu-cung-om-sat-may-chong-chay-hang-chinh-hang-p52638674.html?spid=121186606,99999,5.0,1,6
24411524,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-kingkong-wk-danh-cho-iphone-hang-chinh-hang-p24411524.html?spid=59312715,113333,4.5,2,12
36191258,https://tiki.vn/kinh-cuong-luc-11d-cho-cac-dong-iphone-11-pro-max-11-pro-11-xs-max-x-xs-8-plus-7-plus-7-6-plus-6-hang-nhap-nhau-p36191258.html?spid=115787175,75998,4.6,10,62
130969443,https://tiki.vn/kinh-cuong-luc-kingkong-9d-full-man-trong-suot-danh-cho-iphone-13-13mini-13pro-13pro-max-iphone-14-14plus-14pro-14pro-max-full-hop-sat-cao-cap-hang-chinh-hang-p130969443.html?spid=230270577,120000,5.0,3,12
72964878,https://tiki.vn/mieng-dan-kinh-cuong-luc-cho-iphone-12-12-mini-12-pro-12-pro-max-p72964878.html?spid=115785877,28999,4.5,4,42
109764112,https://tiki.vn/mieng-kinh-cuong-luc-samurai-chong-anh-sang-xanh-che-toan-bo-danh-cho-iphone-hang-chinh-hang-p109764112.html?spid=115972718,159000,0.0,0,4
277726561,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-kingkong-bao-mat-thong-tin-cho-iphone-xr-xs-xsmax-11-11pro-11promax-den-16-16pro-16plus-16promax-khong-hop-dan-full-man-hang-nhap-khau-p277726561.html?spid=277726579,58666,0.0,0,12
273237704,https://tiki.vn/kinh-cuong-luc-kingkong-danh-cho-iphone-15-15-plus-15-pro-15-pro-max-iphone-14-14-plus-14-pro-14-pro-max-iphone-13-13-pro-13-pro-max-iphone-12-12-pro-12-pro-max-iphone-11-11-pro-max-iphone-xs-max-xr-xs-cuong-luc-tu-dan-hieu-wekome-p273237704.html?spid=273299842,114999,0.0,0,2
170496592,https://tiki.vn/chong-van-tay-kinh-cuong-luc-voi-elephant-9d-wp-032-bao-ve-canh-vien-hop-sat-chinh-hang-wekome-hang-chinh-hang-p170496592.html?spid=191421544,150000,0.0,0,1
90220274,https://tiki.vn/kinh-cuong-luc-bao-ve-iphone12-pro-max-6-7inch-2-mieng-ugreen-20338-sp159-hang-chinh-hang-p90220274.html?spid=90220275,143000,0.0,0,1
85926489,https://tiki.vn/kinh-cuong-luc-kingkong-9d-full-man-trong-suot-danh-cho-iphone-x-xr-xs-xs-max-iphone-11-11pro-11pro-max-iphone-12mini-12-12pro-12pro-max-full-hop-sat-cao-cap-hang-chinh-hang-p85926489.html?spid=217754920,120000,3.4,7,28
27649076,https://tiki.vn/kinh-cuong-luc-cho-vivo-y81-hang-chinh-hang-p27649076.html?spid=92499089,66998,0.0,0,1
157209008,https://tiki.vn/kinh-cuong-luc-kingkong-full-man-hinh-cam-ung-nhay-iphone-13-13-pro-13promax-12-12mini-12-pro-12-promax-x-xs-xsmax-xr-11-11-pro-11promax-p157209008.html?spid=190702318,151798,0.0,0,2
70847754,https://tiki.vn/bo-2-mieng-kinh-cuong-luc-gor-cho-iphone-12-mini-12-12-pro-12-pro-max-full-box-gor-hang-nhap-khau-p70847754.html?spid=121186253,187998,2.8,8,45
187118836,https://tiki.vn/bo-2-mieng-kinh-cuong-luc-gor-cho-iphone-13-mini-13-13-pro-13-pro-max-full-box-gor-hang-chinh-hang-p187118836.html?spid=187118842,149000,5.0,9,53
201112869,https://tiki.vn/bo-2-mieng-kinh-cuong-luc-gor-cho-iphone-14-14-plus-14-pro-14-pro-max-hang-chinh-hang-p201112869.html?spid=201112877,159000,5.0,1,17
52674338,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-11-6-1inch-hang-chinh-hang-p52674338.html?spid=117735041,63774,4.3,12,86
82383758,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-12-promax-6-7-inch-hang-chinh-hang-p82383758.html?spid=117736494,22000,5.0,3,7
199147762,https://tiki.vn/bo-2-mieng-kinh-cuong-luc-gor-cho-iphone-14-14-plus-14-pro-14-pro-max-hang-chinh-hang-p199147762.html?spid=199147768,149000,4.7,15,102
82221743,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-12-mini-5-4-inch-hang-chinh-hang-p82221743.html?spid=117736479,85000,5.0,1,6
52674550,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-11-pro-5-8inch-hang-chinh-hang-p52674550.html?spid=117736393,48000,5.0,1,4
4392695,https://tiki.vn/ki-nh-cuo-ng-lu-c-5d-danh-cho-iphone-6-6s-cao-ca-p-hang-chinh-hang-p4392695.html?spid=74599499,45000,5.0,1,1
82383597,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-12-12-pro-6-1-inch-hang-chinh-hang-p82383597.html?spid=117736372,85000,4.0,4,19
10224241,https://tiki.vn/mieng-dan-kinh-cuong-luc-iphone-7-plus-8-plus-hieu-mercury-h-pro-canh-vat-2-5d-mong-0-2mm-kinh-thuy-tinh-acc-phu-nano-chong-loa-hang-chinh-hang-p10224241.html?spid=10224244,99000,4.2,22,156
144333595,https://tiki.vn/kinh-cuong-luc-full-man-hinh-cao-cap-kingkong-danh-cho-iphone-13-13pro-13-pro-max-hang-chinh-hang-p144333595.html?spid=167451694,219998,5.0,1,5
33762008,https://tiki.vn/mieng-dan-kinh-cuong-luc-cho-iphone-11-mau-den-full-man-hinh-hang-chinh-hang-p33762008.html?spid=59478445,69798,4.7,23,191
136468242,https://tiki.vn/kinh-cuong-luc-wiwu-trong-suot-ivista-dung-cho-iphone-11-iphone-12-iphone-13-hang-chinh-hang-p136468242.html?spid=169127344,168999,5.0,1,6
255763093,https://tiki.vn/kinh-cuong-luc-kingkong-mo-gucase-danh-cho-iphone-7plus-x-xs-xs-max-11-11pro-11pro-max-iphone-12-12pro-12promax-iphone-13-13pro-13promax-iphone-14-14plus-14pro-14promax-full-hop-chong-van-tay-dan-full-man-hang-chinh-hang-p255763093.html?spid=255763115,135666,5.0,1,4
5424541,https://tiki.vn/kinh-cuong-luc-nillkin-h-pro-0-2mm-iphone-xs-max-hang-chinh-hang-p5424541.html?spid=76357820,250000,5.0,1,3
52671805,https://tiki.vn/kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-xr-hang-chinh-hang-p52671805.html?spid=117736380,85000,0.0,0,2
116244644,https://tiki.vn/kinh-cuong-luc-earldom-chong-anh-sang-xanh-bao-ve-mat-cao-cap-danh-cho-iphone-7-plus-8-plus-hang-chinh-hang-p116244644.html?spid=121684484,128999,1.0,1,1
276899215,https://tiki.vn/kinh-cuong-luc-kingkong-full-man-hinh-cam-ung-sieu-nhay-da-nh-cho-iphone-11promax-11pro-11-hang-nhap-khau-p276899215.html?spid=276899217,79888,0.0,0,1
155611009,https://tiki.vn/kinh-cuong-luc-wiwu-ivista-super-hardness-chiu-luc-gap-10-lan-danh-cho-iphone-co-mang-che-loa-full-clear-hang-chinh-hang-p155611009.html?spid=168958248,248000,0.0,0,1
277586624,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-kingkong-bao-mat-thong-tin-cho-iphone-14-14pro-14plus-14promax-full-hop-dan-full-man-hang-nhap-khau-p277586624.html?spid=277586628,132999,0.0,0,4
278575703,https://tiki.vn/kinh-cuong-luc-iphone-17-iphone-17-air-iphone-17-pro-iphone-17-pro-max-wi-wu-gt-008-trong-suot-chong-van-tay-hang-chinh-hang-p278575703.html?spid=278621177,59000,0.0,0,1
140135946,https://tiki.vn/mieng-dan-kinh-cuong-luc-full-vien-den-gor-cho-iphone-13-mini-13-13-pro-13-pro-max-hang-nhap-khau-p140135946.html?spid=148898151,163898,3.2,5,22
34464814,https://tiki.vn/mieng-dan-kinh-cuong-luc-cho-realme-x-lite-hoco-full-keo-hang-nhap-khau-p34464814.html?spid=199962445,75000,0.0,0,1
26486123,https://tiki.vn/kinh-cuong-luc-remax-cho-iphone-6-plus-6s-plus-hang-chinh-hang-p26486123.html?spid=92499080,72998,0.0,0,4
140135744,https://tiki.vn/bo-2-mieng-kinh-cuong-luc-gor-cho-iphone-13-mini-13-13-pro-13-pro-max-full-box-gor-hang-nhap-khau-p140135744.html?spid=148898206,142998,3.4,12,43
274172678,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-cho-i-phone-14-13-12-11-pro-promax-xr-xsmax-xs-x-hoco-g11-hang-chinh-hang-p274172678.html?spid=274172680,39000,0.0,0,6
204610809,https://tiki.vn/kinh-cuong-luc-sieu-ben-baseus-all-glass-tempered-glass-film-0-3mm-cho-iphone-14-13-series-2-mieng-hop-hang-chinh-hang-p204610809.html?spid=204610821,121000,5.0,1,8
272128795,https://tiki.vn/combo-2-kinh-cuong-luc-gor-cho-iphone-15-15-plus-15-pro-15-pro-max-hang-chinh-hang-p272128795.html?spid=272128801,159000,4.8,6,55
76473301,https://tiki.vn/kinh-cuong-luc-kingkong-chong-nhin-trom-danh-cho-iphone-12mini-12-12pro-12pro-max-dan-full-man-hang-chinh-hang-p76473301.html?spid=179734739,99000,4.8,17,171
277931740,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-360-do-danh-cho-iphone-wekome-wtp-089-hang-chinh-hang-p277931740.html?spid=277932754,150000,5.0,4,61
71693488,https://tiki.vn/kinh-cuong-luc-kingkong-chong-nhin-trom-iphone-12-series-hang-chinh-hang-p71693488.html?spid=72622161,108999,4.5,8,49
26350248,https://tiki.vn/kinh-cuong-luc-anti-peeping-chong-nhin-trom-wk-kingkong-do-danh-cho-cac-dong-iphone-hang-nhap-khau-p26350248.html?spid=59091070,108999,4.3,15,55
208528443,https://tiki.vn/kinh-cuong-luc-ag-kinh-mo-chong-bam-van-tay-gor-cho-iphone-14-14-plus-14-pro-14-pro-max-hang-nhap-khau-p208528443.html?spid=253084345,129999,5.0,2,4
73305725,https://tiki.vn/kinh-cuong-luc-esr-danh-cho-iphone-12-mini-12-12-pro-12-pro-max-hang-nhap-khau-p73305725.html?spid=76296513,140000,5.0,2,9
73490064,https://tiki.vn/kinh-cuong-luc-iphone-12-pro-max-12-pro-12-12-mini-nillkin-amazing-h-pro-hang-nhap-khau-p73490064.html?spid=76105853,188999,4.1,8,34
134842469,https://tiki.vn/kinh-cuong-luc-nillkin-amazing-9h-cho-iphone-12-series-p134842469.html?spid=142711902,158999,5.0,1,1
20498256,https://tiki.vn/kinh-cuong-luc-cho-vivo-v15-full-man-hinh-mau-den-hang-chinh-hang-p20498256.html?spid=60012109,111806,5.0,1,3
253133244,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-va-bui-mang-loa-danh-cho-iphone-x-xs-11-11-pro-max-12-12-pro-max-13-13-pro-max-14-14-pro-max-14-plus-hieu-wiwu-iprivacy-voi-goc-nhin-bao-mat-28-do-do-mong-0-3mm-vat-canh-2-5d-va-do-cung-9h-p253133244.html?spid=253133248,169000,5.0,2,10
73871931,https://tiki.vn/kinh-cuong-luc-nillkin-amazing-guardian-anti-spy-cho-iphone-12-mini-12-12-pro-12-pro-max-chong-nhin-trom-hang-nhap-khau-p73871931.html?spid=74032950,184999,5.0,2,12
33762749,https://tiki.vn/mieng-dan-kinh-cuong-luc-cho-iphone-11-max-pro-mau-den-full-man-hinh-hang-chinh-hang-p33762749.html?spid=59562700,103806,5.0,5,31
164482546,https://tiki.vn/mieng-dan-kinh-cuong-luc-99d-full-man-hinh-danh-cho-dien-thoai-iphone-12-iphone-12-pro-iphone-12-pro-max-iphone-12-mini-hang-chinh-hang-p164482546.html?spid=197406166,99999,4.5,2,6
98687501,https://tiki.vn/kinh-cuong-luc-chong-nhin-trom-danh-cho-iphone-full-man-6_6s_6plus_6splus_7plus_8plus_x_xs_xsmax_11_11pro_11pro-max-p98687501.html?spid=121186657,39000,4.3,104,773
983344,https://tiki.vn/kinh-cuong-luc-iphone-6-plus-6s-plus-winner-winip6p-cl-trong-suot-hang-nhap-khau-p983344.html?spid=68601595,29000,0.0,0,2
276658741,https://tiki.vn/kinh-cuong-luc-full-man-og-9d-cho-iphone-16-16pro-16plus-16promax-tam-dan-man-hinh-do-cung-9h-hang-nhap-khau-p276658741.html?spid=276658749,99999,0.0,0,4
22526342,https://tiki.vn/noi-chien-khong-dau-daewoo-def-dm550-2-6l-hang-chinh-hang-p22526342.html?spid=22526344,982000,4.5,5,32
22526340,https://tiki.vn/noi-chien-khong-dau-daewoo-def-dm555-2-6l-hang-chinh-hang-p22526340.html?spid=22526341,1104000,4.5,10,72
277620603,https://tiki.vn/noi-chien-khong-dau-lock-lock-manual-eco-fryer-3-2l-220v-50hz-1400w-mau-den-ejf161blk-hang-chinh-hang-p277620603.html?spid=277620604,1710000,0.0,0,2
277620612,https://tiki.vn/noi-chien-khong-dau-nhan-hieu-locknlock-clear-view-window-air-fryer-5l-220-240v-50-60hz-1500w-mau-den-ejf279blk-hang-chinh-hang-p277620612.html?spid=277620613,2600000,0.0,0,2
76747741,https://tiki.vn/noi-chien-nuong-khong-dau-bang-dien-8-lit-abg-cao-cap-noi-chien-khong-dau-noi-chien-chan-khong-cong-suat-1500w-cong-nghe-rapid-air-han-che-dau-mo-dung-de-chien-nuong-quay-ung-dung-trong-gia-dinh-hang-chinh-hang-p76747741.html?spid=76747742,1543800,5.0,2,4
278097488,https://tiki.vn/noi-chien-khong-dau-the-he-moi-dung-tich-lon-cong-suat-1500w-hang-nhap-khau-p278097488.html?spid=278097494,546000,5.0,1,12
73640087,https://tiki.vn/noi-chien-khong-dau-dien-tu-bluestone-afb-5880-5-5-lit-hang-chinh-hang-p73640087.html?spid=152447585,2899000,5.0,2,14
276230804,https://tiki.vn/noi-chien-khong-dau-bluestone-afb-5858-7-lit-1800w-hang-chinh-hang-p276230804.html?spid=276230805,1949000,5.0,1,2
68200345,https://tiki.vn/noi-chien-khong-dau-viaicom-v45a-cong-nghe-moi-nhat-hang-chinh-hang-p68200345.html?spid=68200352,1299000,5.0,1,2
51200047,https://tiki.vn/noi-chien-khong-dau-philips-hd9745-1500w-hang-chinh-hang-p51200047.html?spid=161683551,6690000,4.0,1,1
189600140,https://tiki.vn/noi-chien-khong-dau-dien-tu-bluestone-afb-5888-10-lit-hang-chinh-hang-p189600140.html?spid=189600141,2799000,5.0,1,16
276245975,https://tiki.vn/noi-chien-khong-dau-abg-camel-6-5l-cong-suat-1350w-mau-xanh-va-mau-den-the-he-moi-khong-dau-khong-khoi-khong-lo-so-beo-lam-chin-thuc-pham-cuc-nhanh-bao-ve-suc-khoe-moi-nha-gui-mau-ngau-nhien-hang-chinh-hang-p276245975.html?spid=276245976,660300,5.0,1,4
67344085,https://tiki.vn/noi-chien-khong-dau-perfect-pf-d92-hang-chinh-hang-p67344085.html?spid=107464803,1225000,5.0,1,4
276567503,https://tiki.vn/noi-chien-khong-dau-khong-lo-12-lit-mishio-mk393-1700w-hang-chinh-hang-p276567503.html?spid=276567507,999000,5.0,3,5
190860233,https://tiki.vn/no-i-chien-khong-da-u-sunhouse-shd4035-9-0-lit-ha-ng-chi-nh-ha-ng-p190860233.html?spid=197598813,1850000,5.0,1,3
74594174,https://tiki.vn/noi-chien-khong-dau-philips-hd9200-90-4-1-lit-hang-chinh-hang-p74594174.html?spid=197741465,1960000,0.0,0,2
275307807,https://tiki.vn/hang-chinh-hang-noi-chien-khong-dau-da-nang-delonghi-fh1394-2-p275307807.html?spid=275307808,7929000,0.0,0,1
276940009,https://tiki.vn/noi-chien-khong-dau-srapp-sh-af11-11l-hang-chinh-hang-p276940009.html?spid=276940010,935000,0.0,0,5
217826264,https://tiki.vn/noi-chien-khong-dau-8l-nuong-ga-ca-con-bep-nuong-cong-nghe-moi-nhat-hang-loai-1-chinh-hang-miniin-p217826264.html?spid=217826266,599000,0.0,0,6
275518899,https://tiki.vn/noi-chien-khong-dau-philips-na230-00-mat-kinh-nhin-thuc-pham-6-2-lit-1700w-hang-chinh-hang-p275518899.html?spid=276822033,3190000,0.0,0,1
277541917,https://tiki.vn/noi-chien-ngap-dau-thep-khong-gi-304-luoi-loc-tiet-kiem-dau-chong-dinh-dung-bep-tu-hang-chinh-hang-miniin-p277541917.html?spid=277541918,89000,2.0,1,5
36626940,https://tiki.vn/noi-chien-khong-dau-dien-tu-lock-lock-ejf357blk-5-2-lit-hang-chinh-hang-p36626940.html?spid=36626941,2607500,4.7,6566,24614
194479732,https://tiki.vn/noi-chien-khong-dau-philips-hd9280-90-essential-size-xl-digital-connected-hang-chinh-hang-p194479732.html?spid=194479734,2499500,5.0,41,229
275494225,https://tiki.vn/noi-chien-khong-dau-philips-6-2-lit-na230-00-hang-chinh-hang-p275494225.html?spid=275494228,2023000,5.0,16,80
71159586,https://tiki.vn/noi-chien-khong-dau-dien-tu-lock-lock-ejf296blk-7-2-lit-kem-chao-nuong-hang-chinh-hang-p71159586.html?spid=71159587,2812500,4.7,2561,7671
